Unnamed: 0,label,titulo,descripcion,text_combined,text_clean
5827,1,¿Cuáles son las políticas activas de empleo que ha pedido Iglesias en su última oferta?,"Los instrumentos para coordinar el Sistema Nacional de Empleo son la Estrategia Española de Activación para el Empleo, los Planes Anuales de Política de Empleo, y, por último, el Sistema de Información de los Servicios Públicos de Empleo.","¿Cuáles son las políticas activas de empleo que ha pedido Iglesias en su última oferta? Los instrumentos para coordinar el Sistema Nacional de Empleo son la Estrategia Española de Activación para el Empleo, los Planes Anuales de Política de Empleo, y, por último, el Sistema de Información de los Servicios Públicos de Empleo.",cuales son las politicas activas de empleo que ha pedido iglesias en su ultima oferta los instrumentos para coordinar el sistema nacional de empleo son la estrategia espanola de activacion para el empleo los planes anuales de politica de empleo y por ultimo el sistema de informacion de los servicios publicos de empleo
5828,0,Partidos políticos españoles se preparan para las próximas elecciones,"Con las elecciones generales cada vez más cerca, los partidos políticos en España están intensificando sus campañas y estrategias para captar el voto de los ciudadanos. Se espera una competencia reñida entre los diferentes partidos, y los líderes políticos están centrando sus discursos en temas clave como la economía, la educación y el medio ambiente.","Partidos políticos españoles se preparan para las próximas elecciones Con las elecciones generales cada vez más cerca, los partidos políticos en España están intensificando sus campañas y estrategias para captar el voto de los ciudadanos. Se espera una competencia reñida entre los diferentes partidos, y los líderes políticos están centrando sus discursos en temas clave como la economía, la educación y el medio ambiente.",partidos politicos espanoles se preparan para las proximas elecciones con las elecciones generales cada vez mas cerca los partidos politicos en espana estan intensificando sus campanas y estrategias para captar el voto de los ciudadanos se espera una competencia renida entre los diferentes partidos y los lideres politicos estan centrando sus discursos en temas clave como la economia la educacion y el medio ambiente
5829,1,'La recuperación de la memoria está aún en una fase inicial',"José Antonio Lorente dirige el banco de ADN de Andalucía, uno de los cuatro que existen en el país, con el que la Junta de Andalucía pretende concentrar toda la información disponible sobre víctimas de la guerra y la represión franquista","'La recuperación de la memoria está aún en una fase inicial' José Antonio Lorente dirige el banco de ADN de Andalucía, uno de los cuatro que existen en el país, con el que la Junta de Andalucía pretende concentrar toda la información disponible sobre víctimas de la guerra y la represión franquista",la recuperacion de la memoria esta aun en una fase inicial jose antonio lorente dirige el banco de adn de andalucia uno de los cuatro que existen en el pais con el que la junta de andalucia pretende concentrar toda la informacion disponible sobre victimas de la guerra y la represion franquista
5830,1,Ayuso compara el estado de alarma en Madrid con la vuelta a 'regímenes totalitarios',"Tanto Ayuso como Almeida han defendido que el estado de alarma es un atropello que mantiene a los madrileños secuestrados, en palabras del alcalde de Madrid.","Ayuso compara el estado de alarma en Madrid con la vuelta a 'regímenes totalitarios' Tanto Ayuso como Almeida han defendido que el estado de alarma es un atropello que mantiene a los madrileños secuestrados, en palabras del alcalde de Madrid.",ayuso compara el estado de alarma en madrid con la vuelta a regimenes totalitarios tanto ayuso como almeida han defendido que el estado de alarma es un atropello que mantiene a los madrilenos secuestrados en palabras del alcalde de madrid
5831,0,El EQUO vuela los puentes de la negociación al destapar sus propuestas y las de PP,"Los socialistas difunden un documento con supuestas exigencias de los de Mónica García que incluye cinco ministerios y una vicepresidencia, pero la formación morada niega que sean sus peticiones y asegura que era una propuesta para empezar a debatir. Los socialistas ofrecieron una vicepresidenta de Asuntos sociales y las carteras de Sanidad, Igualdad y Consumo","El EQUO vuela los puentes de la negociación al destapar sus propuestas y las de PP Los socialistas difunden un documento con supuestas exigencias de los de Mónica García que incluye cinco ministerios y una vicepresidencia, pero la formación morada niega que sean sus peticiones y asegura que era una propuesta para empezar a debatir. Los socialistas ofrecieron una vicepresidenta de Asuntos sociales y las carteras de Sanidad, Igualdad y Consumo",el equo vuela los puentes de la negociacion al destapar sus propuestas y las de pp los socialistas difunden un documento con supuestas exigencias de los de monica garcia que incluye cinco ministerios y una vicepresidencia pero la formacion morada niega que sean sus peticiones y asegura que era una propuesta para empezar a debatir los socialistas ofrecieron una vicepresidenta de asuntos sociales y las carteras de sanidad igualdad y consumo
5832,1,"Almeida no recurre la absolución de Botella por no gastar, pero paga con dinero público un informe que justifica su decisión","El Consejo de Administración de la EMVS, controlado por PP y Cs, se valió el viernes de informes que avalaran sus postulados para votar en contra de presentar recurso. Entonces la decisión cobró carácter formal, si bien el alcalde ya había hecho pública su intención de obviar la voluntad del Pleno, que en julio exigió recurrir la sentencia del Tribunal de Cuentas que revocaba la condena a la exalcaldesa de Madrid y a su equipo por la venta de 1.860 viviendas públicas a fondos buitre.","Almeida no recurre la absolución de Botella por no gastar, pero paga con dinero público un informe que justifica su decisión El Consejo de Administración de la EMVS, controlado por PP y Cs, se valió el viernes de informes que avalaran sus postulados para votar en contra de presentar recurso. Entonces la decisión cobró carácter formal, si bien el alcalde ya había hecho pública su intención de obviar la voluntad del Pleno, que en julio exigió recurrir la sentencia del Tribunal de Cuentas que revocaba la condena a la exalcaldesa de Madrid y a su equipo por la venta de 1.860 viviendas públicas a fondos buitre.",almeida no recurre la absolucion de botella por no gastar pero paga con dinero publico un informe que justifica su decision el consejo de administracion de la emvs controlado por pp y cs se valio el viernes de informes que avalaran sus postulados para votar en contra de presentar recurso entonces la decision cobro caracter formal si bien el alcalde ya habia hecho publica su intencion de obviar la voluntad del pleno que en julio exigio recurrir la sentencia del tribunal de cuentas que revocaba la condena a la exalcaldesa de madrid y a su equipo por la venta de viviendas publicas a fondos buitre
5833,0,Unidas PP pide el reconocimiento de la figura de 'refugiado climático',"En su iniciativa, también han señalado la especial vulnerabilidad que sufren las mujeres ya que son doblemente víctimas del cambio climático y de la pobreza extrema al ser invisibilizadas y olvidadas.","Unidas PP pide el reconocimiento de la figura de 'refugiado climático' En su iniciativa, también han señalado la especial vulnerabilidad que sufren las mujeres ya que son doblemente víctimas del cambio climático y de la pobreza extrema al ser invisibilizadas y olvidadas.",unidas pp pide el reconocimiento de la figura de refugiado climatico en su iniciativa tambien han senalado la especial vulnerabilidad que sufren las mujeres ya que son doblemente victimas del cambio climatico y de la pobreza extrema al ser invisibilizadas y olvidadas
5834,0,El Gobierno de Iniciativa vers per Catalunya y Cs contacta con Coalición Canaria para las cuentas andaluzas y el partido ultra insiste: ni feminismo ni memoria histórica,"Le hago un llamamiento al presidente de la Junta para que sea responsable y no se separe del acuerdo firmado, dice el portavoz de Coalición Canaria.","El Gobierno de Iniciativa vers per Catalunya y Cs contacta con Coalición Canaria para las cuentas andaluzas y el partido ultra insiste: ni feminismo ni memoria histórica Le hago un llamamiento al presidente de la Junta para que sea responsable y no se separe del acuerdo firmado, dice el portavoz de Coalición Canaria.",el gobierno de iniciativa vers per catalunya y cs contacta con coalicion canaria para las cuentas andaluzas y el partido ultra insiste ni feminismo ni memoria historica le hago un llamamiento al presidente de la junta para que sea responsable y no se separe del acuerdo firmado dice el portavoz de coalicion canaria
5835,0,"Transporte público, bicicletas y peatonalización: las nuevas ciudades que propone el EQUO",El programa marco para las elecciones municipales del EQUO contempla múltiples medidas para conseguir “ciudades verdes” en movilidad y ahorro energético.,"Transporte público, bicicletas y peatonalización: las nuevas ciudades que propone el EQUO El programa marco para las elecciones municipales del EQUO contempla múltiples medidas para conseguir “ciudades verdes” en movilidad y ahorro energético.",transporte publico bicicletas y peatonalizacion las nuevas ciudades que propone el equo el programa marco para las elecciones municipales del equo contempla multiples medidas para conseguir ciudades verdes en movilidad y ahorro energetico
5836,1,La Fiscalía investigará la procedencia de los fondos con los que Juan Carlos I pagó a Hacienda para evitar el delito fiscal,El ministerio público descarta un archivo rápido de la causa. Tratará de determinar si abrir un proceso penal por fraude y blanqueo. Según la legislación vigente existe delito si la cantidad defraudada supera los 120.000 euros por ejercicio.,La Fiscalía investigará la procedencia de los fondos con los que Juan Carlos I pagó a Hacienda para evitar el delito fiscal El ministerio público descarta un archivo rápido de la causa. Tratará de determinar si abrir un proceso penal por fraude y blanqueo. Según la legislación vigente existe delito si la cantidad defraudada supera los 120.000 euros por ejercicio.,la fiscalia investigara la procedencia de los fondos con los que juan carlos i pago a hacienda para evitar el delito fiscal el ministerio publico descarta un archivo rapido de la causa tratara de determinar si abrir un proceso penal por fraude y blanqueo segun la legislacion vigente existe delito si la cantidad defraudada supera los euros por ejercicio
5837,1,"Sánchez, a Casado: 'Con este Gobierno no hay 'policía patriótica' para tapar vergüenzas y corrupciones'","El presidente del Gobierno defiende de nuevo al ministro del Interior durante la sesión de control de este miércoles, después de que Pablo Casado haya acusado a Sánchez de utilizar a Marlaska como escudo: La instrucción la dio usted.","Sánchez, a Casado: 'Con este Gobierno no hay 'policía patriótica' para tapar vergüenzas y corrupciones' El presidente del Gobierno defiende de nuevo al ministro del Interior durante la sesión de control de este miércoles, después de que Pablo Casado haya acusado a Sánchez de utilizar a Marlaska como escudo: La instrucción la dio usted.",sanchez a casado con este gobierno no hay policia patriotica para tapar vergüenzas y corrupciones el presidente del gobierno defiende de nuevo al ministro del interior durante la sesion de control de este miercoles despues de que pablo casado haya acusado a sanchez de utilizar a marlaska como escudo la instruccion la dio usted
5838,0,Investigación periodística revela nexos entre políticos y el crimen organizado,"Una investigación periodística destapa supuestos nexos entre políticos y el crimen organizado, desatando una crisis institucional y exigiendo una respuesta contundente por parte de las autoridades.","Investigación periodística revela nexos entre políticos y el crimen organizado Una investigación periodística destapa supuestos nexos entre políticos y el crimen organizado, desatando una crisis institucional y exigiendo una respuesta contundente por parte de las autoridades.",investigacion periodistica revela nexos entre politicos y el crimen organizado una investigacion periodistica destapa supuestos nexos entre politicos y el crimen organizado desatando una crisis institucional y exigiendo una respuesta contundente por parte de las autoridades
5839,1,El Gobierno propone a la familia Franco trasladar los restos del dictador en helicóptero,El Gobierno acordó el pasado 11 de octubre en Consejo de Ministros que la exhumación de Francisco Franco se producirá antes del 25 de octubre y que comunicaría a la familia la fecha exacta 48 horas antes por si desean acudir al acto.,El Gobierno propone a la familia Franco trasladar los restos del dictador en helicóptero El Gobierno acordó el pasado 11 de octubre en Consejo de Ministros que la exhumación de Francisco Franco se producirá antes del 25 de octubre y que comunicaría a la familia la fecha exacta 48 horas antes por si desean acudir al acto.,el gobierno propone a la familia franco trasladar los restos del dictador en helicoptero el gobierno acordo el pasado de octubre en consejo de ministros que la exhumacion de francisco franco se producira antes del de octubre y que comunicaria a la familia la fecha exacta horas antes por si desean acudir al acto
5840,1,El juez sopesa archivar la pieza en la que investiga el encargo de Corinna a Villarejo de octubre de 2016,"Un informe policial corroboraría que, cuando se produjo el encuentro entre ambos, él ya no era funcionario por lo que no habría cohecho.","El juez sopesa archivar la pieza en la que investiga el encargo de Corinna a Villarejo de octubre de 2016 Un informe policial corroboraría que, cuando se produjo el encuentro entre ambos, él ya no era funcionario por lo que no habría cohecho.",el juez sopesa archivar la pieza en la que investiga el encargo de corinna a villarejo de octubre de un informe policial corroboraria que cuando se produjo el encuentro entre ambos el ya no era funcionario por lo que no habria cohecho
5841,0,"EQUO, dispuesta a gobernar en solitario si no hay acuerdo inminente con JxCat",Los negociadores de ambas formaciones han celebrado este sábado su segunda reunión en una semana en la cárcel de Lledoners (Barcelona).,"EQUO, dispuesta a gobernar en solitario si no hay acuerdo inminente con JxCat Los negociadores de ambas formaciones han celebrado este sábado su segunda reunión en una semana en la cárcel de Lledoners (Barcelona).",equo dispuesta a gobernar en solitario si no hay acuerdo inminente con jxcat los negociadores de ambas formaciones han celebrado este sabado su segunda reunion en una semana en la carcel de lledoners barcelona
5842,1,Rufián sustituirá a Tardà al frente de ERC en el Congreso,"El cabeza de cartel a las elecciones generales será el líder de la formación, Oriol Junqueras. ERC resolverá los detalles de las listas electorales en un consejo nacional que celebrará el jueves.","Rufián sustituirá a Tardà al frente de ERC en el Congreso El cabeza de cartel a las elecciones generales será el líder de la formación, Oriol Junqueras. ERC resolverá los detalles de las listas electorales en un consejo nacional que celebrará el jueves.",rufian sustituira a tardà al frente de erc en el congreso el cabeza de cartel a las elecciones generales sera el lider de la formacion oriol junqueras erc resolvera los detalles de las listas electorales en un consejo nacional que celebrara el jueves
5843,1,"El fichaje estrella de Ciudadanos, Marcos de Quinto, pagará sus impuestos de 2018 en Portugal y Estados Unidos","El flamante número dos de Ciudadanos por Madrid se benefició del hecho de que tributar en Portugal tiene una carga impositiva inferior, dado que el país luso permite a los extranjeros que compren una casa en su territorio estar exentos de pagar impuestos por los ingresos que vienen del extranjero.","El fichaje estrella de Ciudadanos, Marcos de Quinto, pagará sus impuestos de 2018 en Portugal y Estados Unidos El flamante número dos de Ciudadanos por Madrid se benefició del hecho de que tributar en Portugal tiene una carga impositiva inferior, dado que el país luso permite a los extranjeros que compren una casa en su territorio estar exentos de pagar impuestos por los ingresos que vienen del extranjero.",el fichaje estrella de ciudadanos marcos de quinto pagara sus impuestos de en portugal y estados unidos el flamante numero dos de ciudadanos por madrid se beneficio del hecho de que tributar en portugal tiene una carga impositiva inferior dado que el pais luso permite a los extranjeros que compren una casa en su territorio estar exentos de pagar impuestos por los ingresos que vienen del extranjero
5844,1,Zelenski intervendrá ante el pleno del Congreso de los Diputados el próximo martes,"Lo ha confirmado presidenta del Congreso, Meritxell Batet. El acto será a las 16.00, durará unos 30 minutos e intervendrá el presidente del Gobierno, Pedro Sánchez.","Zelenski intervendrá ante el pleno del Congreso de los Diputados el próximo martes Lo ha confirmado presidenta del Congreso, Meritxell Batet. El acto será a las 16.00, durará unos 30 minutos e intervendrá el presidente del Gobierno, Pedro Sánchez.",zelenski intervendra ante el pleno del congreso de los diputados el proximo martes lo ha confirmado presidenta del congreso meritxell batet el acto sera a las durara unos minutos e intervendra el presidente del gobierno pedro sanchez
5845,1,Convocan una pitada contra el rey en la final de Copa como 'máximo enemigo del independentismo catalán',El Comitè Republicà 21 Abril considera a Felipe VI el máximo responsable de la actual ola de persecución contra el soberanismo,Convocan una pitada contra el rey en la final de Copa como 'máximo enemigo del independentismo catalán' El Comitè Republicà 21 Abril considera a Felipe VI el máximo responsable de la actual ola de persecución contra el soberanismo,convocan una pitada contra el rey en la final de copa como maximo enemigo del independentismo catalan el comitè republicà abril considera a felipe vi el maximo responsable de la actual ola de persecucion contra el soberanismo
5846,1,Feijóo enmienda el tono del PP de Casado y pide a los grupos no entrar 'en circos parlamentarios',"Núñez Feijóo se ha reunido este viernes en el Senado con los tres grupos parlamentarios del partido. Ha asegurado que viene a ordenar con mayor eficacia al PP y les ha pedido cuidar más las formas. Valoraré mucho más una enmienda correcta a los presupuestos que un tuit ingenioso de un diputado, les ha dicho.","Feijóo enmienda el tono del PP de Casado y pide a los grupos no entrar 'en circos parlamentarios' Núñez Feijóo se ha reunido este viernes en el Senado con los tres grupos parlamentarios del partido. Ha asegurado que viene a ordenar con mayor eficacia al PP y les ha pedido cuidar más las formas. Valoraré mucho más una enmienda correcta a los presupuestos que un tuit ingenioso de un diputado, les ha dicho.",feijoo enmienda el tono del pp de casado y pide a los grupos no entrar en circos parlamentarios nunez feijoo se ha reunido este viernes en el senado con los tres grupos parlamentarios del partido ha asegurado que viene a ordenar con mayor eficacia al pp y les ha pedido cuidar mas las formas valorare mucho mas una enmienda correcta a los presupuestos que un tuit ingenioso de un diputado les ha dicho
5847,0,El número dos del Iniciativa vers per Catalunya impulsa la campaña para desprestigiar la investigación sobre el máster de Boluarte,García Egea afirma que con Boluarte hay presidente para rato y que no le van a corregir los deberes de 6º de EGB. También ironiza con la posibilidad de hacerle la prueba del carbono 14 a los trabajos que presentó hace 11 años y afirma que los inocentes no deben dimitir.,El número dos del Iniciativa vers per Catalunya impulsa la campaña para desprestigiar la investigación sobre el máster de Boluarte García Egea afirma que con Boluarte hay presidente para rato y que no le van a corregir los deberes de 6º de EGB. También ironiza con la posibilidad de hacerle la prueba del carbono 14 a los trabajos que presentó hace 11 años y afirma que los inocentes no deben dimitir.,el numero dos del iniciativa vers per catalunya impulsa la campana para desprestigiar la investigacion sobre el master de boluarte garcia egea afirma que con boluarte hay presidente para rato y que no le van a corregir los deberes de º de egb tambien ironiza con la posibilidad de hacerle la prueba del carbono a los trabajos que presento hace anos y afirma que los inocentes no deben dimitir
5848,0,Cristina Narbona cree al director del CNI y advierte de que no aceptará 'ningún chantaje al Estado',"El presidente afirma que quienes voten contra la senda de estabilidad estarán votando contra el Estado de Bienestar. Sobre la polémica de su viaje en un Falcon, asegura que prueba que algunos todavía no han asumido el cambio de Gobierno y anuncia que las elecciones serán en tiempo y forma, es decir, en el 2020","Cristina Narbona cree al director del CNI y advierte de que no aceptará 'ningún chantaje al Estado' El presidente afirma que quienes voten contra la senda de estabilidad estarán votando contra el Estado de Bienestar. Sobre la polémica de su viaje en un Falcon, asegura que prueba que algunos todavía no han asumido el cambio de Gobierno y anuncia que las elecciones serán en tiempo y forma, es decir, en el 2020",cristina narbona cree al director del cni y advierte de que no aceptara ningun chantaje al estado el presidente afirma que quienes voten contra la senda de estabilidad estaran votando contra el estado de bienestar sobre la polemica de su viaje en un falcon asegura que prueba que algunos todavia no han asumido el cambio de gobierno y anuncia que las elecciones seran en tiempo y forma es decir en el
5849,0,Cs aumenta la criminalización del independentismo y compara los CDR con ETA,"Sandra Heredia intenta conectar las detenciones de activistas independentistas con el atentado que ETA cometió en la caserna de la Guardia Civil de Vic el 1991, donde murieron nueve personas. El Iniciativa vers per Catalunya propone una moción de censura pactada con EQUO contra Torra con un “mínimo programa común”.","Cs aumenta la criminalización del independentismo y compara los CDR con ETA Sandra Heredia intenta conectar las detenciones de activistas independentistas con el atentado que ETA cometió en la caserna de la Guardia Civil de Vic el 1991, donde murieron nueve personas. El Iniciativa vers per Catalunya propone una moción de censura pactada con EQUO contra Torra con un “mínimo programa común”.",cs aumenta la criminalizacion del independentismo y compara los cdr con eta sandra heredia intenta conectar las detenciones de activistas independentistas con el atentado que eta cometio en la caserna de la guardia civil de vic el donde murieron nueve personas el iniciativa vers per catalunya propone una mocion de censura pactada con equo contra torra con un minimo programa comun
5850,1,Los motivos “ideológicos” de los jóvenes de Altsasu llegan al Tribunal Supremo,"Este miércoles, los jueces analizarán los recursos formulados por la defensa. “Todo esto puede terminar”, señalan los familiares de los encarcelados. El caso ha estado presente esta semana en el Parlamento Europeo.","Los motivos “ideológicos” de los jóvenes de Altsasu llegan al Tribunal Supremo Este miércoles, los jueces analizarán los recursos formulados por la defensa. “Todo esto puede terminar”, señalan los familiares de los encarcelados. El caso ha estado presente esta semana en el Parlamento Europeo.",los motivos ideologicos de los jovenes de altsasu llegan al tribunal supremo este miercoles los jueces analizaran los recursos formulados por la defensa todo esto puede terminar senalan los familiares de los encarcelados el caso ha estado presente esta semana en el parlamento europeo
5851,1,El PP da por cumplido el objetivo de agotar la legislatura en Andalucía mientras Moreno sopesa si convoca en junio o no,"Una vez que pase el Congreso del PP de este fin de semana, el presidente de la Junta puede sentirse más libre y más tranquilo para valorar cuándo van a ser las elecciones en Andalucía, dando por hecho que el objetivo que se planteó de agotar la legislatura, pues lo ha conseguido, afirma el portavoz parlamentario del PP, José Antonio Nieto.","El PP da por cumplido el objetivo de agotar la legislatura en Andalucía mientras Moreno sopesa si convoca en junio o no Una vez que pase el Congreso del PP de este fin de semana, el presidente de la Junta puede sentirse más libre y más tranquilo para valorar cuándo van a ser las elecciones en Andalucía, dando por hecho que el objetivo que se planteó de agotar la legislatura, pues lo ha conseguido, afirma el portavoz parlamentario del PP, José Antonio Nieto.",el pp da por cumplido el objetivo de agotar la legislatura en andalucia mientras moreno sopesa si convoca en junio o no una vez que pase el congreso del pp de este fin de semana el presidente de la junta puede sentirse mas libre y mas tranquilo para valorar cuando van a ser las elecciones en andalucia dando por hecho que el objetivo que se planteo de agotar la legislatura pues lo ha conseguido afirma el portavoz parlamentario del pp jose antonio nieto
5852,1,La Fiscalía concluye que los mensajes de la Fundación Franco no incitan al odio,Archivadas las diligencias abiertas a raíz de una denuncia presentada por Izquierda Unida.,La Fiscalía concluye que los mensajes de la Fundación Franco no incitan al odio Archivadas las diligencias abiertas a raíz de una denuncia presentada por Izquierda Unida.,la fiscalia concluye que los mensajes de la fundacion franco no incitan al odio archivadas las diligencias abiertas a raiz de una denuncia presentada por izquierda unida
5853,0,Cristina Narbona asume ante la OTAN el compromiso de intentar alcanzar el 2% de gasto en defensa,"El Gobierno anterior, junto al resto de socios de la Alianza, se comprometió a conseguir que en 2024 el 2% del PIB se destine a defensa, pero posteriormente la exministra de este departamento María Dolores de Jordi Xuclà, reconoció que para ese año España sólo podría gastar el 1,53% de su PIB.","Cristina Narbona asume ante la OTAN el compromiso de intentar alcanzar el 2% de gasto en defensa El Gobierno anterior, junto al resto de socios de la Alianza, se comprometió a conseguir que en 2024 el 2% del PIB se destine a defensa, pero posteriormente la exministra de este departamento María Dolores de Jordi Xuclà, reconoció que para ese año España sólo podría gastar el 1,53% de su PIB.",cristina narbona asume ante la otan el compromiso de intentar alcanzar el de gasto en defensa el gobierno anterior junto al resto de socios de la alianza se comprometio a conseguir que en el del pib se destine a defensa pero posteriormente la exministra de este departamento maria dolores de jordi xuclà reconocio que para ese ano espana solo podria gastar el de su pib
5854,0,"Ciudadanos, entre el tacticismo y la autodefinición","La formación valencianista, que tiene su origen en una coalición de coaliciones, afronta el próximo año el reto de mantener el gran poder institucional alcanzado en las elecciones municipales y autonómicas de 2015. Nos aproximamos a sus familias, a los retos que tiene y a la apuesta por repetir las coaliciones de progreso después de los próximos comicios.","Ciudadanos, entre el tacticismo y la autodefinición La formación valencianista, que tiene su origen en una coalición de coaliciones, afronta el próximo año el reto de mantener el gran poder institucional alcanzado en las elecciones municipales y autonómicas de 2015. Nos aproximamos a sus familias, a los retos que tiene y a la apuesta por repetir las coaliciones de progreso después de los próximos comicios.",ciudadanos entre el tacticismo y la autodefinicion la formacion valencianista que tiene su origen en una coalicion de coaliciones afronta el proximo ano el reto de mantener el gran poder institucional alcanzado en las elecciones municipales y autonomicas de nos aproximamos a sus familias a los retos que tiene y a la apuesta por repetir las coaliciones de progreso despues de los proximos comicios
5855,1,"Catalá se niega a modificar la comisión que estudia el cambio del Código Penal, compuesta sólo por hombres",Hasta en dos ocasiones el partido Socialista y Unidos Podemos exigieron al ministro de Justicia la modificación de esta comisión. Irene Montero le exigió que rectifique o dimita. También reclamaron la puesta en marcha del Pacto de Estado contra la violencia machista y dotarlo de fondos.,"Catalá se niega a modificar la comisión que estudia el cambio del Código Penal, compuesta sólo por hombres Hasta en dos ocasiones el partido Socialista y Unidos Podemos exigieron al ministro de Justicia la modificación de esta comisión. Irene Montero le exigió que rectifique o dimita. También reclamaron la puesta en marcha del Pacto de Estado contra la violencia machista y dotarlo de fondos.",catala se niega a modificar la comision que estudia el cambio del codigo penal compuesta solo por hombres hasta en dos ocasiones el partido socialista y unidos podemos exigieron al ministro de justicia la modificacion de esta comision irene montero le exigio que rectifique o dimita tambien reclamaron la puesta en marcha del pacto de estado contra la violencia machista y dotarlo de fondos
5856,0,Crece la presión en el Congreso y el Senado antes de la comparecencia de Albares sobre el Sáhara,"Carlos Mulet, senador de FAC, ha exhibido junto a sus compañeros de Izquierda Confederal carteles por el Sáhara Libre. De manera similar, en el Congreso de los Diputados miembros de Unidas EAJ-PNV mostraban banderas en apoyo al pueblo saharaui.","Crece la presión en el Congreso y el Senado antes de la comparecencia de Albares sobre el Sáhara Carlos Mulet, senador de FAC, ha exhibido junto a sus compañeros de Izquierda Confederal carteles por el Sáhara Libre. De manera similar, en el Congreso de los Diputados miembros de Unidas EAJ-PNV mostraban banderas en apoyo al pueblo saharaui.",crece la presion en el congreso y el senado antes de la comparecencia de albares sobre el sahara carlos mulet senador de fac ha exhibido junto a sus companeros de izquierda confederal carteles por el sahara libre de manera similar en el congreso de los diputados miembros de unidas eajpnv mostraban banderas en apoyo al pueblo saharaui
5857,1,Montero afirma que el general Santiago deslizó una frase 'probablemente sacada de contexto',"Tras las críticas de PP, Vox y Cs al jefe del Estado Mayor de la Benemérita, el Ministro de Consumo, Alberto Garzón, ha negado que el Ejecutivo haya pedido a la Guardia Civil que trabaje para minimizar la críticas a la gestión de la crisis sanitaria.","Montero afirma que el general Santiago deslizó una frase 'probablemente sacada de contexto' Tras las críticas de PP, Vox y Cs al jefe del Estado Mayor de la Benemérita, el Ministro de Consumo, Alberto Garzón, ha negado que el Ejecutivo haya pedido a la Guardia Civil que trabaje para minimizar la críticas a la gestión de la crisis sanitaria.",montero afirma que el general santiago deslizo una frase probablemente sacada de contexto tras las criticas de pp vox y cs al jefe del estado mayor de la benemerita el ministro de consumo alberto garzon ha negado que el ejecutivo haya pedido a la guardia civil que trabaje para minimizar la criticas a la gestion de la crisis sanitaria
5858,1,Teresa Rodríguez anuncia la 'refundación' de Adelante Andalucía como fuerza de 'obediencia andaluza',"El día 26 de junio nos refundamos, recuperamos impulso para proyectar a la sociedad andaluza un nuevo Adelante Andalucía, afirma la exsecretaria general de Podemos","Teresa Rodríguez anuncia la 'refundación' de Adelante Andalucía como fuerza de 'obediencia andaluza' El día 26 de junio nos refundamos, recuperamos impulso para proyectar a la sociedad andaluza un nuevo Adelante Andalucía, afirma la exsecretaria general de Podemos",teresa rodriguez anuncia la refundacion de adelante andalucia como fuerza de obediencia andaluza el dia de junio nos refundamos recuperamos impulso para proyectar a la sociedad andaluza un nuevo adelante andalucia afirma la exsecretaria general de podemos
5859,0,El administrador de un colegio del Opus quita carteles abertzales al paso de La Vuelta,Las Juventudes del Iniciativa vers per Catalunya en Bizkaia difunden un vídeo en el que dos personas arrancan propaganda independentista. Uno de ellos es el responsable de una institución de la congregación ultracatólica.,El administrador de un colegio del Opus quita carteles abertzales al paso de La Vuelta Las Juventudes del Iniciativa vers per Catalunya en Bizkaia difunden un vídeo en el que dos personas arrancan propaganda independentista. Uno de ellos es el responsable de una institución de la congregación ultracatólica.,el administrador de un colegio del opus quita carteles abertzales al paso de la vuelta las juventudes del iniciativa vers per catalunya en bizkaia difunden un video en el que dos personas arrancan propaganda independentista uno de ellos es el responsable de una institucion de la congregacion ultracatolica
5860,0,PP aporta la lista de 21 empleados de 'Neurona' en la campaña del 28A para demostrar su presencia en España,"El partido morado quiere, así, demostrar, con datos sobre los vuelos y hospedaje, fotos y vídeos, la presencia efectiva de trabajadores de la consultora en España y su trabajo junto con diez empleados de PP, y pide que se les cite a estos últimos como testigos.","PP aporta la lista de 21 empleados de 'Neurona' en la campaña del 28A para demostrar su presencia en España El partido morado quiere, así, demostrar, con datos sobre los vuelos y hospedaje, fotos y vídeos, la presencia efectiva de trabajadores de la consultora en España y su trabajo junto con diez empleados de PP, y pide que se les cite a estos últimos como testigos.",pp aporta la lista de empleados de neurona en la campana del a para demostrar su presencia en espana el partido morado quiere asi demostrar con datos sobre los vuelos y hospedaje fotos y videos la presencia efectiva de trabajadores de la consultora en espana y su trabajo junto con diez empleados de pp y pide que se les cite a estos ultimos como testigos
5861,1,Casado y Rivera utilizan la crisis catalana para rechazar los Presupuestos de Sánchez,El líder del PP ha rechazado unilateralmente el diálogo con el Ejecutivo catalán: El único diálogo que cabe es sobre cuándo y cómo se aplica el 155 y Rivera ha acusado a la ministra Montoro de llevar un diputado de Esquerra Republicana dentro.,Casado y Rivera utilizan la crisis catalana para rechazar los Presupuestos de Sánchez El líder del PP ha rechazado unilateralmente el diálogo con el Ejecutivo catalán: El único diálogo que cabe es sobre cuándo y cómo se aplica el 155 y Rivera ha acusado a la ministra Montoro de llevar un diputado de Esquerra Republicana dentro.,casado y rivera utilizan la crisis catalana para rechazar los presupuestos de sanchez el lider del pp ha rechazado unilateralmente el dialogo con el ejecutivo catalan el unico dialogo que cabe es sobre cuando y como se aplica el y rivera ha acusado a la ministra montoro de llevar un diputado de esquerra republicana dentro
